smiles,HTE_lnk
CC(N)(C)C.ClC(c1ccc(F)cc1)=O,2.717622709509551
Nc1ccc(F)cc1.ClC(c1ccc(F)cc1)=O,1.2921142450701282
COc1ccc(N)cc1.ClC(c1ccc(F)cc1)=O,2.628538444878437
Nc1ccccc1.ClC(c1ccc(F)cc1)=O,1.2522770746338756
Nc1c(C)cc(C)cc1C.ClC(c1ccc(F)cc1)=O,1.2044252573753107
CCCCCCCc1ccc(N)cc1.ClC(c1ccc(F)cc1)=O,1.817767004871492
CC(C)c1cccc(C(C)C)c1N.ClC(c1ccc(F)cc1)=O,1.101843606124731
C1CCC(CC1)NC2CCCCC2.ClC(c1ccc(F)cc1)=O,1.218509956186261
CCCCCCc1ccc(N)cc1.ClC(c1ccc(F)cc1)=O,1.8264746417233315
CSc1ccccc1N.ClC(c1ccc(F)cc1)=O,1.0805253653347806
Nc1ccccc1c2ccccc2.ClC(c1ccc(F)cc1)=O,1.2657553869643257
CC(C)(C)c1ccc(N)cc1.ClC(c1ccc(F)cc1)=O,1.7998545537141892
CC(C)NC(C)C.ClC(c1ccc(F)cc1)=O,1.0636259425726358
Nc1ccc(Br)cc1.ClC(c1ccc(F)cc1)=O,1.0274836417663409
CC1CCCCN1.ClC(c1ccc(F)cc1)=O,3.133538908370217
Nc1cccc2cccnc12.ClC(c1ccc(F)cc1)=O,1.164851649748408
CC(=O)c1cccc(N)c1.ClC(c1ccc(F)cc1)=O,1.0671851709751985
C1COCCN1.ClC(c1ccc(F)cc1)=O,3.0280287237359604
COc1ccc(cc1N)C(F)(F)F.ClC(c1ccc(F)cc1)=O,1.0022709318594545
COCCOc1ccccc1N.ClC(c1ccc(F)cc1)=O,1.6464938424872213
CCC(N)CC.ClC(c1ccc(F)cc1)=O,2.9311187105752223
CC1CCCC(C)N1.ClC(c1ccc(F)cc1)=O,1.0520852178173188
Nc1ccc(C=C)cc1.ClC(c1ccc(F)cc1)=O,1.1363672707534085
Cc1ccc(N)cc1.ClC(c1ccc(F)cc1)=O,1.8131672493419149
Cc1cccc(N)c1.ClC(c1ccc(F)cc1)=O,1.470832636830519
CC(C)NC1CCCCC1.ClC(c1ccc(F)cc1)=O,0.8980635012860668
COc1ccccc1N.ClC(c1ccc(F)cc1)=O,1.586274097840673
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(c1ccc(F)cc1)=O,0.8485011653828017
Cc1cccc(C)c1N.ClC(c1ccc(F)cc1)=O,0.7846502738000665
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(c1ccc(F)cc1)=O,1.2235683631981462
N#CCCNc1ccccc1.ClC(c1ccc(F)cc1)=O,0.8143340044767117
Nc1ccccc1F.ClC(c1ccc(F)cc1)=O,0.8800889326194261
COc1cccc(N)c1.ClC(c1ccc(F)cc1)=O,1.1628270355336134
Nc1ccc(cc1)C(=O)c2ccccc2.ClC(c1ccc(F)cc1)=O,0.9770964596724828
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.ClC(c1ccc(F)cc1)=O,1.3386945307066749
ClC(C=C1)=CC=C1C(N2CCNCC2)C3=CC=CC=C3.ClC(c1ccc(F)cc1)=O,3.533136288278639
NC1=CC=C(N2CCOCC2)C=C1.ClC(c1ccc(F)cc1)=O,2.8750612633917
NC1=CC(C2=CC=CC=C2)=CC=C1.ClC(c1ccc(F)cc1)=O,0.8656960599160706
NC1=C(OC2=CC=CC=C2)C=CC=C1.ClC(c1ccc(F)cc1)=O,0.6127838567197355
NC1=CC=CC(C#C)=C1.ClC(c1ccc(F)cc1)=O,0.7824726241662862
NC1=CC(CCC2)=C2C=C1.ClC(c1ccc(F)cc1)=O,2.386141216421718
NC1=CC2=C(OCCO2)C=C1.ClC(c1ccc(F)cc1)=O,2.3025700928301824
ClC1=CC(OC)=C(N)C=C1OC.ClC(c1ccc(F)cc1)=O,0.9724342769573652
NC1=CC2=C(C=C1)C3=CC=CC=C3C2.ClC(c1ccc(F)cc1)=O,1.5982267615389816
NC1=CC=C(OC2=CC=CC=C2)C=C1.ClC(c1ccc(F)cc1)=O,1.587464009066074
NC1=C(N2CCOCC2)C=CC=C1.ClC(c1ccc(F)cc1)=O,1.3908291687001455
CC(N)(C)C.ClC(=O)c1ccccc1,0.6927488447744945
Nc1ccc(F)cc1.ClC(=O)c1ccccc1,1.312588285611738
COc1ccc(N)cc1.ClC(=O)c1ccccc1,2.463757293148109
Nc1ccccc1.ClC(=O)c1ccccc1,1.2035382082960937
Nc1c(C)cc(C)cc1C.ClC(=O)c1ccccc1,1.2339887782299857
CCCCCCCc1ccc(N)cc1.ClC(=O)c1ccccc1,1.7055273278311809
CC(C)c1cccc(C(C)C)c1N.ClC(=O)c1ccccc1,0.9425613296694012
C1CCC(CC1)NC2CCCCC2.ClC(=O)c1ccccc1,1.0691919817071538
CCCCCCc1ccc(N)cc1.ClC(=O)c1ccccc1,1.7192432632314305
CSc1ccccc1N.ClC(=O)c1ccccc1,0.9309632204514596
Nc1ccccc1c2ccccc2.ClC(=O)c1ccccc1,0.9334531500496516
CC(C)(C)c1ccc(N)cc1.ClC(=O)c1ccccc1,1.683942475593247
CC(C)NC(C)C.ClC(=O)c1ccccc1,1.0452766085283072
Nc1ccc(Br)cc1.ClC(=O)c1ccccc1,0.9628936387897244
CC1CCCCN1.ClC(=O)c1ccccc1,3.2321487063409915
Nc1cccc2cccnc12.ClC(=O)c1ccccc1,1.1067616624742025
CC(=O)c1cccc(N)c1.ClC(=O)c1ccccc1,1.0344337536187769
COc1ccc(cc1N)C(F)(F)F.ClC(=O)c1ccccc1,1.0243384337450268
COCCOc1ccccc1N.ClC(=O)c1ccccc1,1.495049651469867
CCC(N)CC.ClC(=O)c1ccccc1,2.8641719209446093
CC1CCCC(C)N1.ClC(=O)c1ccccc1,1.074694092747203
Nc1ccc(C=C)cc1.ClC(=O)c1ccccc1,1.1463435786811749
Cc1ccc(N)cc1.ClC(=O)c1ccccc1,1.806179973983887
Cc1cccc(N)c1.ClC(=O)c1ccccc1,1.4043925984520431
CC(C)NC1CCCCC1.ClC(=O)c1ccccc1,1.117140666422203
COc1ccccc1N.ClC(=O)c1ccccc1,1.387498121785386
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(=O)c1ccccc1,0.9511730740743746
Cc1cccc(C)c1N.ClC(=O)c1ccccc1,0.9076628249271964
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(=O)c1ccccc1,0.9086139136323076
N#CCCNc1ccccc1.ClC(=O)c1ccccc1,0.8552381526285389
Nc1ccccc1F.ClC(=O)c1ccccc1,0.8923706502854135
COc1cccc(N)c1.ClC(=O)c1ccccc1,1.0561405737264316
Nc1ccc(cc1)C(=O)c2ccccc2.ClC(=O)c1ccccc1,0.9083784165263512
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.ClC(=O)c1ccccc1,1.4613842639416232
CC(N)(C)C.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.3023297522340448
Nc1ccc(F)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.9030638025340028
COc1ccc(N)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.951393691202855
Nc1ccccc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.9088330797392212
Nc1c(C)cc(C)cc1C.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.9438394076863004
CCCCCCCc1ccc(N)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.4285596292072016
CC(C)c1cccc(C(C)C)c1N.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.5795847812746173
C1CCC(CC1)NC2CCCCC2.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6102765408469427
CCCCCCc1ccc(N)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.4475084101275153
CSc1ccccc1N.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6125723326154966
Nc1ccccc1c2ccccc2.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.557038367205222
CC(C)(C)c1ccc(N)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.3515614858133842
CC(C)NC(C)C.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6214944173631874
Nc1ccc(Br)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.4794934918675541
CC1CCCCN1.CC(C)(C)c1ccc(cc1)C(Cl)=O,2.9618300728133757
Nc1cccc2cccnc12.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.7334540909561262
CC(=O)c1cccc(N)c1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.5344674105530216
COc1ccc(cc1N)C(F)(F)F.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.471426243159992
COCCOc1ccccc1N.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.1665875050799814
CCC(N)CC.CC(C)(C)c1ccc(cc1)C(Cl)=O,2.047058858308353
CC1CCCC(C)N1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.593689997223698
Nc1ccc(C=C)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6774400883591186
Cc1ccc(N)cc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.3250902125991089
Cc1cccc(N)c1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.0572081587616609
CC(C)NC1CCCCC1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.7401793267991856
COc1ccccc1N.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.0194366387904377
NC(c1ccccc1)(c2ccccc2)c3ccccc3.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6840178172604846
Cc1cccc(C)c1N.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6903005964605246
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6857171468092812
N#CCCNc1ccccc1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.5487860985303848
Nc1ccccc1F.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.6345308142610844
COc1cccc(N)c1.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.7966380666602614
Nc1ccc(cc1)C(=O)c2ccccc2.CC(C)(C)c1ccc(cc1)C(Cl)=O,0.7718229539634089
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.CC(C)(C)c1ccc(cc1)C(Cl)=O,1.1448950451451592
CC(N)(C)C.Fc1ccc(c(F)c1)C(Cl)=O,1.4878557231228893
Nc1ccc(F)cc1.Fc1ccc(c(F)c1)C(Cl)=O,2.509494237018178
COc1ccc(N)cc1.Fc1ccc(c(F)c1)C(Cl)=O,3.1652019166679666
Nc1ccccc1.Fc1ccc(c(F)c1)C(Cl)=O,2.6399324657099825
Nc1c(C)cc(C)cc1C.Fc1ccc(c(F)c1)C(Cl)=O,2.1656023725880345
CCCCCCCc1ccc(N)cc1.Fc1ccc(c(F)c1)C(Cl)=O,2.746594283961722
CC(C)c1cccc(C(C)C)c1N.Fc1ccc(c(F)c1)C(Cl)=O,1.6484743257625258
C1CCC(CC1)NC2CCCCC2.Fc1ccc(c(F)c1)C(Cl)=O,1.9558139377153672
CCCCCCc1ccc(N)cc1.Fc1ccc(c(F)c1)C(Cl)=O,2.861562615965892
CSc1ccccc1N.Fc1ccc(c(F)c1)C(Cl)=O,1.6829226545271925
Nc1ccccc1c2ccccc2.Fc1ccc(c(F)c1)C(Cl)=O,2.0392841861988047
CC(C)(C)c1ccc(N)cc1.Fc1ccc(c(F)c1)C(Cl)=O,2.789276873880332
CC(C)NC(C)C.Fc1ccc(c(F)c1)C(Cl)=O,1.977088178356645
Nc1ccc(Br)cc1.Fc1ccc(c(F)c1)C(Cl)=O,1.9463730168245883
Nc1cccc2cccnc12.Fc1ccc(c(F)c1)C(Cl)=O,2.160640733603925
CC(=O)c1cccc(N)c1.Fc1ccc(c(F)c1)C(Cl)=O,1.943447898074553
COc1ccc(cc1N)C(F)(F)F.Fc1ccc(c(F)c1)C(Cl)=O,1.8146600728698188
COCCOc1ccccc1N.Fc1ccc(c(F)c1)C(Cl)=O,2.574983037305581
CCC(N)CC.Fc1ccc(c(F)c1)C(Cl)=O,3.010299956639812
CC1CCCC(C)N1.Fc1ccc(c(F)c1)C(Cl)=O,1.950792524970879
Nc1ccc(C=C)cc1.Fc1ccc(c(F)c1)C(Cl)=O,2.1711444124710546
Cc1ccc(N)cc1.Fc1ccc(c(F)c1)C(Cl)=O,3.010299956639812
Cc1cccc(N)c1.Fc1ccc(c(F)c1)C(Cl)=O,2.6938827177131124
CC(C)NC1CCCCC1.Fc1ccc(c(F)c1)C(Cl)=O,2.0262176690550358
COc1ccccc1N.Fc1ccc(c(F)c1)C(Cl)=O,2.5265080260426718
NC(c1ccccc1)(c2ccccc2)c3ccccc3.Fc1ccc(c(F)c1)C(Cl)=O,1.8627753291183355
Cc1cccc(C)c1N.Fc1ccc(c(F)c1)C(Cl)=O,1.9946413831451872
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.Fc1ccc(c(F)c1)C(Cl)=O,2.2769825640923824
N#CCCNc1ccccc1.Fc1ccc(c(F)c1)C(Cl)=O,1.9612065655905784
Nc1ccccc1F.Fc1ccc(c(F)c1)C(Cl)=O,1.8651442560450189
COc1cccc(N)c1.Fc1ccc(c(F)c1)C(Cl)=O,2.415679611373922
Nc1ccc(cc1)C(=O)c2ccccc2.Fc1ccc(c(F)c1)C(Cl)=O,1.861400236569292
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.Fc1ccc(c(F)c1)C(Cl)=O,2.689977607578294
CC(N)(C)C.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.619498109532127
Nc1ccc(F)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.2363046660079378
Nc1ccccc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.8153604221386264
Nc1c(C)cc(C)cc1C.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.660051938264934
CCCCCCCc1ccc(N)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.2852797946208634
CC(C)c1cccc(C(C)C)c1N.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.6084596239109674
C1CCC(CC1)NC2CCCCC2.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.9149387071586668
CCCCCCc1ccc(N)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.4520653658648475
CSc1ccccc1N.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.6421905826041154
Nc1ccccc1c2ccccc2.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.7962716853413858
CC(C)(C)c1ccc(N)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.6616464844388865
CC(C)NC(C)C.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.01005807718128
Nc1ccc(Br)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.80932199361308
Nc1cccc2cccnc12.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.9717961875899184
CC(=O)c1cccc(N)c1.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.8498403404978057
COc1ccc(cc1N)C(F)(F)F.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.8198094960806444
COCCOc1ccccc1N.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.5587771199465505
CC1CCCC(C)N1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.05020011920372
Nc1ccc(C=C)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,1.9170465141590325
Cc1ccc(N)cc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.989110657552909
Cc1cccc(N)c1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.5989404267967333
CC(C)NC1CCCCC1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.3232680404466337
COc1ccccc1N.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.743680731780552
NC(c1ccccc1)(c2ccccc2)c3ccccc3.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.2848414351859865
Cc1cccc(C)c1N.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.354438367799905
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.5383644107322194
N#CCCNc1ccccc1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.3061953142468594
Nc1ccccc1F.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.2670475092258333
COc1cccc(N)c1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.3116211970917626
Nc1ccc(cc1)C(=O)c2ccccc2.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.256386366878349
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.FC(F)(F)c1ccc(cc1)C(Cl)=O,2.1018519162644163
CC(N)(C)C.ClC(=O)c1ccc(cc1)c2ccccc2,0.7523623256652712
Nc1ccc(F)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.131993294689315
COc1ccc(N)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,2.3264736253509346
Nc1ccccc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.1259522597373337
Nc1c(C)cc(C)cc1C.ClC(=O)c1ccc(cc1)c2ccccc2,1.0633381447980197
CCCCCCCc1ccc(N)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.7080406315219503
CC(C)c1cccc(C(C)C)c1N.ClC(=O)c1ccc(cc1)c2ccccc2,0.8346334028526263
C1CCC(CC1)NC2CCCCC2.ClC(=O)c1ccc(cc1)c2ccccc2,0.9424102911050448
CCCCCCc1ccc(N)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.707863717507739
CSc1ccccc1N.ClC(=O)c1ccc(cc1)c2ccccc2,0.7080083477560194
Nc1ccccc1c2ccccc2.ClC(=O)c1ccc(cc1)c2ccccc2,0.8482845735443323
CC(C)(C)c1ccc(N)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.463769095008156
CC(C)NC(C)C.ClC(=O)c1ccc(cc1)c2ccccc2,0.8000045857884172
Nc1ccc(Br)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,0.7911525391032195
Nc1cccc2cccnc12.ClC(=O)c1ccc(cc1)c2ccccc2,0.904741971807668
CC(=O)c1cccc(N)c1.ClC(=O)c1ccc(cc1)c2ccccc2,0.8503201862681276
COc1ccc(cc1N)C(F)(F)F.ClC(=O)c1ccc(cc1)c2ccccc2,0.91671677572327
COCCOc1ccccc1N.ClC(=O)c1ccc(cc1)c2ccccc2,1.388192582868046
CC1CCCC(C)N1.ClC(=O)c1ccc(cc1)c2ccccc2,1.012468640731677
Nc1ccc(C=C)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,0.8537700375354493
Cc1ccc(N)cc1.ClC(=O)c1ccc(cc1)c2ccccc2,1.749760132336324
Cc1cccc(N)c1.ClC(=O)c1ccc(cc1)c2ccccc2,1.3941501950978723
CC(C)NC1CCCCC1.ClC(=O)c1ccc(cc1)c2ccccc2,0.920629969239672
COc1ccccc1N.ClC(=O)c1ccc(cc1)c2ccccc2,1.3236857648133633
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(=O)c1ccc(cc1)c2ccccc2,0.7273937206786463
Cc1cccc(C)c1N.ClC(=O)c1ccc(cc1)c2ccccc2,0.6390568083462046
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(=O)c1ccc(cc1)c2ccccc2,1.1612795699771183
N#CCCNc1ccccc1.ClC(=O)c1ccc(cc1)c2ccccc2,0.6151364570314269
Nc1ccccc1F.ClC(=O)c1ccc(cc1)c2ccccc2,0.7173463582812529
COc1cccc(N)c1.ClC(=O)c1ccc(cc1)c2ccccc2,0.9582059979781642
Nc1ccc(cc1)C(=O)c2ccccc2.ClC(=O)c1ccc(cc1)c2ccccc2,0.9125455618422812
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.ClC(=O)c1ccc(cc1)c2ccccc2,1.2861602481760936
CC(N)(C)C.ClC(=O)c1sccc1,0.7193768992671851
Nc1ccc(F)cc1.ClC(=O)c1sccc1,1.0805022699551408
COc1ccc(N)cc1.ClC(=O)c1sccc1,2.064079569638824
Nc1ccccc1.ClC(=O)c1sccc1,0.8787181708868833
Nc1c(C)cc(C)cc1C.ClC(=O)c1sccc1,0.984200076876042
CCCCCCCc1ccc(N)cc1.ClC(=O)c1sccc1,1.3004058151187787
CC(C)c1cccc(C(C)C)c1N.ClC(=O)c1sccc1,1.1291856988368922
C1CCC(CC1)NC2CCCCC2.ClC(=O)c1sccc1,1.069017568023276
CCCCCCc1ccc(N)cc1.ClC(=O)c1sccc1,1.3684806242518246
CSc1ccccc1N.ClC(=O)c1sccc1,1.1877667531258618
Nc1ccccc1c2ccccc2.ClC(=O)c1sccc1,1.2662569798446466
CC(C)(C)c1ccc(N)cc1.ClC(=O)c1sccc1,1.2072812167422116
CC(C)NC(C)C.ClC(=O)c1sccc1,1.1449272637798753
Nc1ccc(Br)cc1.ClC(=O)c1sccc1,1.1932497854602635
CC1CCCCN1.ClC(=O)c1sccc1,3.573050214011414
Nc1cccc2cccnc12.ClC(=O)c1sccc1,1.2214559917497432
CC(=O)c1cccc(N)c1.ClC(=O)c1sccc1,1.196892700088653
C1COCCN1.ClC(=O)c1sccc1,3.709269960975831
COc1ccc(cc1N)C(F)(F)F.ClC(=O)c1sccc1,1.2187817000854526
COCCOc1ccccc1N.ClC(=O)c1sccc1,1.1658842334001112
CCC(N)CC.ClC(=O)c1sccc1,3.72055097137682
CC1CCCC(C)N1.ClC(=O)c1sccc1,1.1367097977877436
Nc1ccc(C=C)cc1.ClC(=O)c1sccc1,1.2034870781981095
Cc1ccc(N)cc1.ClC(=O)c1sccc1,1.400602674766561
Cc1cccc(N)c1.ClC(=O)c1sccc1,1.1160193094706057
CC(C)NC1CCCCC1.ClC(=O)c1sccc1,1.352422262197257
COc1ccccc1N.ClC(=O)c1sccc1,1.0295550142427403
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(=O)c1sccc1,1.3708134673322072
Cc1cccc(C)c1N.ClC(=O)c1sccc1,1.3644480662462812
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(=O)c1sccc1,1.1568825690463391
N#CCCNc1ccccc1.ClC(=O)c1sccc1,1.3839671135431884
Nc1ccccc1F.ClC(=O)c1sccc1,1.365806382154572
COc1cccc(N)c1.ClC(=O)c1sccc1,1.338793973613754
Nc1ccc(cc1)C(=O)c2ccccc2.ClC(=O)c1sccc1,1.4431405644230872
FC1=CC=C(OC2=CC=C(N)C=C2)C=C1.ClC(=O)c1sccc1,1.0271563090205733
C[C@@H](NCCCC1=CC(C(F)(F)F)=CC=C1)C2=CC=CC3=CC=CC=C32.ClC(=O)c1sccc1,2.18937800584203
CC(N)(C)C.ClC(=O)c1ccc2ccccc2c1,0.6291242371043724
Nc1ccc(F)cc1.ClC(=O)c1ccc2ccccc2c1,1.1943468339752097
COc1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,2.299540952930785
Nc1ccccc1.ClC(=O)c1ccc2ccccc2c1,1.1998961753194035
Nc1c(C)cc(C)cc1C.ClC(=O)c1ccc2ccccc2c1,1.1418999726532808
CCCCCCCc1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,1.8403640983673988
CC(C)c1cccc(C(C)C)c1N.ClC(=O)c1ccc2ccccc2c1,0.8046134272438992
C1CCC(CC1)NC2CCCCC2.ClC(=O)c1ccc2ccccc2c1,1.0745306280071691
CCCCCCc1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,1.8462809388780268
CSc1ccccc1N.ClC(=O)c1ccc2ccccc2c1,0.7701639606188876
Nc1ccccc1c2ccccc2.ClC(=O)c1ccc2ccccc2c1,0.8058157578038895
CC(C)(C)c1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,1.881203449747416
CC(C)NC(C)C.ClC(=O)c1ccc2ccccc2c1,1.0250341835977514
Nc1ccc(Br)cc1.ClC(=O)c1ccc2ccccc2c1,0.6895732956468592
CC1CCCCN1.ClC(=O)c1ccc2ccccc2c1,3.533178701877738
Nc1cccc2cccnc12.ClC(=O)c1ccc2ccccc2c1,1.0534549496017598
CC(=O)c1cccc(N)c1.ClC(=O)c1ccc2ccccc2c1,0.7376611261138889
COc1ccc(cc1N)C(F)(F)F.ClC(=O)c1ccc2ccccc2c1,0.7277045657759272
COCCOc1ccccc1N.ClC(=O)c1ccc2ccccc2c1,1.5820480751358044
CC1CCCC(C)N1.ClC(=O)c1ccc2ccccc2c1,1.0249845910178272
Nc1ccc(C=C)cc1.ClC(=O)c1ccc2ccccc2c1,1.021351807714389
Cc1ccc(N)cc1.ClC(=O)c1ccc2ccccc2c1,1.810568407358671
Cc1cccc(N)c1.ClC(=O)c1ccc2ccccc2c1,1.4191507825354612
CC(C)NC1CCCCC1.ClC(=O)c1ccc2ccccc2c1,0.99969851129257
COc1ccccc1N.ClC(=O)c1ccc2ccccc2c1,1.4391006494258058
NC(c1ccccc1)(c2ccccc2)c3ccccc3.ClC(=O)c1ccc2ccccc2c1,0.8145755541758382
Cc1cccc(C)c1N.ClC(=O)c1ccc2ccccc2c1,0.5397351230139728
CC1CN(C(OC(C)(C)C)=O)CC(C)N1.ClC(=O)c1ccc2ccccc2c1,0.720299451443908
